user_id,event_date,category,device,event_type,order_value,returned
U100084,2025-12-20,Accessories,Mobile App,add_to_cart,,
U100085,2025-08-16,Kids,Mobile App,view,,
U100085,2025-07-25,Ethnic Wear,Mobile Web,view,,
U100085,2025-07-25,Ethnic Wear,Mobile Web,add_to_cart,,
U100085,2025-07-25,Ethnic Wear,Mobile Web,checkout,,
U100085,2025-06-17,Beauty,Mobile App,view,,
U100085,2025-07-17,Kids,Mobile App,view,,
U100085,2025-10-22,Accessories,Mobile App,view,,
U100085,2025-10-22,Accessories,Mobile App,add_to_cart,,
U100085,2025-08-28,Accessories,Mobile Web,view,,
U100086,2025-10-08,Ethnic Wear,Mobile App,view,,
U100086,2025-12-30,Ethnic Wear,Mobile App,view,,
U100086,2025-11-10,Western Wear,Mobile App,view,,
U100086,2025-11-30,Kids,Mobile App,view,,
U100087,2025-09-15,Ethnic Wear,Mobile App,view,,
U100087,2025-08-09,Ethnic Wear,Mobile App,view,,
U100087,2025-08-09,Ethnic Wear,Mobile App,add_to_cart,,
U100087,2025-08-09,Ethnic Wear,Mobile App,checkout,,
U100087,2025-08-09,Ethnic Wear,Mobile App,purchase,3300.45,0.0
U100087,2025-10-01,Footwear,Mobile App,view,,
U100087,2025-09-01,Ethnic Wear,Mobile Web,view,,
U100087,2025-09-01,Ethnic Wear,Mobile Web,add_to_cart,,
U100087,2025-08-16,Beauty,Mobile App,view,,
U100088,2025-10-21,Kids,Mobile App,view,,
U100088,2025-10-31,Kids,Mobile App,view,,
U100088,2025-10-31,Kids,Mobile App,add_to_cart,,
U100089,2025-07-13,Western Wear,Mobile App,view,,
U100089,2025-11-08,Accessories,Mobile App,view,,
U100089,2025-07-10,Beauty,Mobile Web,view,,
U100089,2025-07-10,Beauty,Mobile Web,add_to_cart,,
U100089,2025-07-10,Beauty,Mobile Web,checkout,,
U100089,2025-07-10,Beauty,Mobile Web,purchase,656.9,0.0
U100089,2025-11-26,Accessories,Mobile Web,view,,
U100089,2025-11-26,Accessories,Mobile Web,add_to_cart,,
U100089,2025-11-26,Accessories,Mobile Web,checkout,,
U100089,2025-08-05,Accessories,Mobile App,view,,
U100089,2025-08-05,Accessories,Mobile App,add_to_cart,,
U100090,2025-09-04,Footwear,Mobile App,view,,
U100090,2025-07-29,Kids,Mobile App,view,,
U100090,2025-04-15,Ethnic Wear,Mobile App,view,,
U100091,2025-10-29,Accessories,Mobile App,view,,
U100091,2025-10-29,Accessories,Mobile App,add_to_cart,,
U100091,2025-10-28,Footwear,Mobile App,view,,
U100091,2025-07-10,Ethnic Wear,Mobile App,view,,
U100092,2025-02-04,Ethnic Wear,Desktop,view,,
U100092,2025-02-04,Ethnic Wear,Desktop,add_to_cart,,
U100092,2025-02-28,Kids,Mobile App,view,,
U100092,2025-02-28,Kids,Mobile App,add_to_cart,,
U100093,2025-12-21,Footwear,Desktop,view,,
U100093,2025-12-21,Footwear,Desktop,add_to_cart,,
U100093,2025-12-15,Footwear,Mobile Web,view,,
U100093,2025-12-09,Accessories,Mobile App,view,,
U100093,2025-11-27,Kids,Mobile Web,view,,
U100094,2025-03-25,Footwear,Mobile Web,view,,
U100094,2025-09-01,Accessories,Mobile Web,view,,
U100094,2025-09-01,Accessories,Mobile Web,add_to_cart,,
U100094,2025-04-11,Ethnic Wear,Mobile App,view,,
U100094,2025-11-13,Ethnic Wear,Mobile Web,view,,
U100094,2025-11-13,Ethnic Wear,Mobile Web,add_to_cart,,
U100094,2025-11-13,Ethnic Wear,Mobile Web,checkout,,
U100094,2025-03-25,Footwear,Mobile App,view,,
U100094,2025-03-25,Footwear,Mobile App,add_to_cart,,
U100094,2025-05-17,Beauty,Mobile App,view,,
U100094,2025-06-14,Beauty,Mobile App,view,,
U100095,2025-12-21,Beauty,Desktop,view,,
U100095,2025-12-12,Ethnic Wear,Mobile App,view,,
U100095,2025-12-16,Ethnic Wear,Mobile App,view,,
U100095,2025-12-16,Ethnic Wear,Mobile App,add_to_cart,,
U100096,2025-11-30,Western Wear,Mobile Web,view,,
U100096,2025-12-10,Beauty,Mobile App,view,,
U100097,2025-03-20,Beauty,Mobile Web,view,,
U100097,2025-01-21,Accessories,Mobile App,view,,
U100098,2025-12-10,Ethnic Wear,Mobile App,view,,
U100098,2025-12-30,Beauty,Mobile App,view,,
U100098,2025-12-30,Beauty,Mobile App,add_to_cart,,
U100098,2025-12-16,Beauty,Mobile App,view,,
U100098,2025-12-25,Kids,Mobile App,view,,
U100099,2025-07-04,Accessories,Mobile App,view,,
U100099,2025-11-17,Accessories,Mobile App,view,,
U100100,2025-09-22,Ethnic Wear,Mobile App,view,,
U100100,2025-10-28,Beauty,Mobile App,view,,
U100100,2025-10-28,Beauty,Mobile App,add_to_cart,,
U100101,2025-10-22,Accessories,Mobile App,view,,
U100101,2025-10-22,Accessories,Mobile App,add_to_cart,,
U100101,2025-11-12,Ethnic Wear,Mobile Web,view,,
U100102,2025-11-04,Kids,Mobile Web,view,,
U100102,2025-10-18,Kids,Mobile Web,view,,
U100102,2025-06-22,Kids,Desktop,view,,
U100102,2025-06-22,Kids,Desktop,add_to_cart,,
U100102,2025-06-22,Kids,Desktop,checkout,,
U100102,2025-06-22,Kids,Desktop,purchase,456.17,0.0
U100102,2025-06-30,Ethnic Wear,Mobile App,view,,
U100102,2025-11-22,Accessories,Mobile Web,view,,
U100103,2025-06-26,Accessories,Mobile App,view,,
U100103,2025-07-03,Western Wear,Mobile Web,view,,
U100104,2025-11-10,Footwear,Mobile Web,view,,
U100104,2025-11-10,Footwear,Mobile Web,add_to_cart,,
U100104,2025-09-20,Accessories,Mobile App,view,,
U100104,2025-11-05,Accessories,Mobile Web,view,,
U100104,2025-08-31,Kids,Mobile Web,view,,
U100104,2025-08-31,Kids,Mobile Web,add_to_cart,,
U100104,2025-08-31,Kids,Mobile Web,checkout,,
U100104,2025-08-31,Kids,Mobile Web,purchase,877.37,0.0
U100105,2025-12-03,Kids,Mobile Web,view,,
U100105,2025-10-25,Ethnic Wear,Mobile Web,view,,
U100105,2025-10-22,Beauty,Mobile Web,view,,
U100105,2025-11-07,Ethnic Wear,Mobile App,view,,
U100105,2025-11-07,Ethnic Wear,Mobile App,add_to_cart,,
U100105,2025-11-07,Ethnic Wear,Mobile App,checkout,,
U100106,2025-12-05,Beauty,Mobile App,view,,
U100106,2025-11-16,Accessories,Mobile App,view,,
U100106,2025-11-15,Footwear,Mobile Web,view,,
U100108,2025-08-10,Kids,Mobile App,view,,
U100109,2025-05-09,Beauty,Mobile Web,view,,
U100109,2025-09-06,Footwear,Mobile App,view,,
U100109,2025-03-14,Beauty,Mobile App,view,,
U100109,2025-08-31,Footwear,Mobile App,view,,
U100109,2025-04-23,Ethnic Wear,Desktop,view,,
U100109,2025-02-11,Ethnic Wear,Mobile Web,view,,
U100110,2025-08-15,Accessories,Mobile App,view,,
U100110,2025-12-14,Footwear,Mobile App,view,,
U100111,2025-11-07,Accessories,Mobile App,view,,
U100111,2025-07-22,Kids,Mobile Web,view,,
U100111,2025-07-22,Kids,Mobile Web,add_to_cart,,
U100112,2025-12-01,Beauty,Mobile App,view,,
U100112,2025-12-22,Western Wear,Mobile App,view,,
U100113,2025-12-19,Accessories,Mobile App,view,,
U100113,2025-09-27,Accessories,Mobile Web,view,,
U100113,2025-12-22,Ethnic Wear,Mobile App,view,,
U100113,2025-12-22,Ethnic Wear,Mobile App,add_to_cart,,
U100113,2025-12-12,Accessories,Mobile App,view,,
U100113,2025-11-13,Accessories,Mobile Web,view,,
U100113,2025-11-29,Ethnic Wear,Mobile App,view,,
U100113,2025-12-13,Ethnic Wear,Mobile App,view,,
U100114,2025-02-03,Western Wear,Mobile App,view,,
U100115,2025-04-01,Footwear,Mobile Web,view,,
U100115,2025-12-02,Western Wear,Mobile Web,view,,
U100116,2025-10-29,Ethnic Wear,Mobile App,view,,
U100116,2025-10-29,Ethnic Wear,Mobile App,add_to_cart,,
U100116,2025-10-29,Ethnic Wear,Mobile App,checkout,,
U100116,2025-10-29,Ethnic Wear,Mobile App,purchase,2474.82,0.0
U100116,2025-05-16,Ethnic Wear,Mobile App,view,,
U100117,2025-08-12,Beauty,Mobile App,view,,
U100117,2025-08-12,Beauty,Mobile App,add_to_cart,,
U100117,2025-12-16,Footwear,Mobile Web,view,,
U100117,2025-11-10,Ethnic Wear,Mobile Web,view,,
U100117,2025-12-20,Accessories,Mobile Web,view,,
U100118,2025-11-18,Accessories,Mobile App,view,,
U100118,2025-11-18,Accessories,Mobile App,add_to_cart,,
U100118,2025-11-01,Ethnic Wear,Mobile Web,view,,
U100118,2025-11-30,Footwear,Mobile Web,view,,
U100118,2025-11-30,Footwear,Mobile Web,add_to_cart,,
U100118,2025-11-30,Footwear,Mobile Web,checkout,,
U100118,2025-11-25,Accessories,Mobile Web,view,,
U100119,2025-10-03,Beauty,Mobile Web,view,,
U100119,2025-10-03,Beauty,Mobile Web,add_to_cart,,
U100119,2025-11-30,Kids,Mobile Web,view,,
U100119,2025-11-30,Kids,Mobile Web,add_to_cart,,
U100119,2025-11-30,Kids,Mobile Web,checkout,,
U100119,2025-11-30,Kids,Mobile Web,purchase,7289.03,0.0
U100119,2025-08-24,Western Wear,Mobile App,view,,
U100120,2025-12-29,Ethnic Wear,Mobile App,view,,
U100121,2025-12-29,Kids,Mobile Web,view,,
U100121,2025-12-29,Beauty,Mobile App,view,,
U100121,2025-12-29,Beauty,Mobile App,add_to_cart,,
U100121,2025-12-30,Beauty,Desktop,view,,
U100122,2025-10-03,Accessories,Mobile App,view,,
U100122,2025-10-03,Accessories,Mobile App,add_to_cart,,
U100122,2025-10-01,Ethnic Wear,Mobile App,view,,
U100122,2025-11-18,Beauty,Mobile App,view,,
U100122,2025-08-20,Western Wear,Mobile App,view,,
U100123,2025-12-06,Kids,Desktop,view,,
U100124,2025-10-08,Ethnic Wear,Desktop,view,,
U100124,2025-11-16,Western Wear,Mobile App,view,,
U100124,2025-11-03,Western Wear,Mobile App,view,,
U100124,2025-09-08,Footwear,Mobile Web,view,,
U100124,2025-10-13,Western Wear,Desktop,view,,
U100124,2025-10-13,Western Wear,Desktop,add_to_cart,,
U100124,2025-10-13,Western Wear,Desktop,checkout,,
U100124,2025-10-13,Western Wear,Desktop,purchase,1863.07,1.0
U100125,2025-08-04,Kids,Mobile App,view,,
U100125,2025-12-11,Kids,Desktop,view,,
U100125,2025-12-11,Kids,Desktop,add_to_cart,,
U100125,2025-07-24,Western Wear,Mobile App,view,,
U100125,2025-07-24,Western Wear,Mobile App,add_to_cart,,
U100125,2025-07-24,Western Wear,Mobile App,checkout,,
U100125,2025-07-24,Western Wear,Mobile App,purchase,350.13,1.0
U100125,2025-08-31,Footwear,Mobile Web,view,,
U100125,2025-08-31,Footwear,Mobile Web,add_to_cart,,
U100125,2025-04-30,Accessories,Mobile Web,view,,
U100126,2025-09-12,Footwear,Desktop,view,,
U100126,2025-12-03,Kids,Desktop,view,,
U100126,2025-09-26,Ethnic Wear,Desktop,view,,
U100126,2025-09-26,Ethnic Wear,Desktop,add_to_cart,,
U100126,2025-09-26,Ethnic Wear,Desktop,checkout,,
U100126,2025-09-26,Ethnic Wear,Desktop,purchase,1869.87,0.0
U100126,2025-12-11,Ethnic Wear,Mobile App,view,,
U100128,2025-04-13,Western Wear,Mobile Web,view,,
U100128,2025-05-19,Western Wear,Mobile Web,view,,
U100128,2025-05-19,Western Wear,Mobile Web,add_to_cart,,
U100128,2025-02-27,Beauty,Mobile App,view,,
U100128,2025-03-25,Beauty,Mobile Web,view,,
U100128,2025-07-16,Beauty,Mobile App,view,,
U100129,2025-10-04,Western Wear,Mobile App,view,,
U100129,2025-11-15,Western Wear,Desktop,view,,
U100129,2025-12-12,Beauty,Mobile App,view,,
U100129,2025-10-20,Western Wear,Mobile App,view,,
U100129,2025-10-20,Western Wear,Mobile App,add_to_cart,,
U100129,2025-10-20,Western Wear,Mobile App,checkout,,
U100129,2025-10-20,Western Wear,Mobile App,purchase,986.34,0.0
U100129,2025-08-13,Western Wear,Mobile App,view,,
U100130,2025-12-12,Kids,Mobile App,view,,
U100130,2025-12-12,Kids,Mobile App,add_to_cart,,
U100130,2025-11-01,Kids,Mobile Web,view,,
U100130,2025-11-01,Kids,Mobile Web,add_to_cart,,
U100131,2025-12-26,Accessories,Mobile App,view,,
U100133,2025-10-05,Kids,Desktop,view,,
U100133,2025-07-30,Footwear,Mobile Web,view,,
U100133,2025-10-27,Kids,Desktop,view,,
U100133,2025-10-27,Kids,Desktop,add_to_cart,,
U100134,2025-06-08,Kids,Mobile App,view,,
U100134,2025-06-08,Kids,Mobile App,add_to_cart,,
U100134,2025-01-29,Accessories,Mobile App,view,,
U100135,2025-12-15,Western Wear,Mobile App,view,,
U100136,2025-05-21,Western Wear,Mobile App,view,,
U100137,2025-10-23,Kids,Mobile App,view,,
U100137,2025-10-23,Kids,Mobile App,add_to_cart,,
U100137,2025-10-23,Kids,Mobile App,checkout,,
U100137,2025-10-23,Kids,Mobile App,purchase,800.19,0.0
U100137,2025-11-26,Kids,Mobile App,view,,
U100138,2025-07-06,Footwear,Desktop,view,,
U100138,2025-03-19,Ethnic Wear,Desktop,view,,
U100138,2025-03-19,Ethnic Wear,Desktop,add_to_cart,,
U100139,2025-12-20,Kids,Mobile App,view,,
U100139,2025-12-20,Kids,Mobile App,add_to_cart,,
U100139,2025-12-23,Beauty,Mobile App,view,,
U100139,2025-12-29,Footwear,Mobile App,view,,
U100139,2025-12-28,Kids,Mobile Web,view,,
U100139,2025-12-28,Kids,Mobile Web,add_to_cart,,
U100139,2025-12-29,Footwear,Desktop,view,,
U100139,2025-12-29,Footwear,Desktop,add_to_cart,,
U100139,2025-12-29,Footwear,Desktop,checkout,,
U100139,2025-12-29,Footwear,Desktop,purchase,1074.62,1.0
U100139,2025-12-27,Ethnic Wear,Mobile App,view,,
U100140,2025-10-16,Ethnic Wear,Mobile App,view,,
U100140,2025-10-16,Ethnic Wear,Mobile App,add_to_cart,,
U100140,2025-10-16,Ethnic Wear,Mobile App,checkout,,
U100140,2025-10-16,Ethnic Wear,Mobile App,purchase,3147.45,0.0
U100140,2025-10-27,Accessories,Mobile App,view,,
U100140,2025-12-26,Beauty,Mobile App,view,,
U100140,2025-12-26,Beauty,Mobile App,add_to_cart,,
U100140,2025-12-26,Beauty,Mobile App,checkout,,
U100141,2025-12-10,Ethnic Wear,Mobile App,view,,
U100141,2025-11-02,Accessories,Mobile App,view,,
U100141,2025-11-02,Accessories,Mobile App,add_to_cart,,
U100141,2025-10-18,Western Wear,Mobile App,view,,
U100141,2025-09-25,Beauty,Mobile Web,view,,
U100141,2025-09-25,Beauty,Mobile Web,add_to_cart,,
U100141,2025-09-25,Beauty,Mobile Web,checkout,,
U100141,2025-09-25,Beauty,Mobile Web,purchase,423.89,0.0
U100141,2025-10-26,Western Wear,Mobile Web,view,,
U100142,2025-05-19,Kids,Mobile App,view,,
U100142,2025-09-12,Kids,Desktop,view,,
U100143,2025-11-09,Beauty,Mobile Web,view,,
U100143,2025-11-09,Beauty,Mobile Web,add_to_cart,,
U100143,2025-11-09,Beauty,Mobile Web,checkout,,
U100143,2025-11-09,Beauty,Mobile Web,purchase,2431.51,0.0
U100143,2025-12-30,Beauty,Mobile Web,view,,
U100143,2025-12-30,Beauty,Mobile Web,add_to_cart,,
U100143,2025-12-30,Beauty,Mobile Web,checkout,,
U100143,2025-12-30,Beauty,Mobile Web,purchase,1291.81,0.0
U100143,2025-10-19,Ethnic Wear,Mobile Web,view,,
U100143,2025-11-23,Kids,Mobile App,view,,
U100143,2025-08-18,Beauty,Mobile App,view,,
U100143,2025-12-03,Beauty,Mobile Web,view,,
U100144,2025-10-21,Kids,Mobile App,view,,
U100144,2025-09-27,Footwear,Mobile Web,view,,
U100145,2025-10-18,Ethnic Wear,Mobile Web,view,,
U100145,2025-09-14,Accessories,Mobile App,view,,
U100145,2025-08-20,Kids,Mobile App,view,,
U100145,2025-09-30,Beauty,Mobile App,view,,
U100147,2025-07-21,Western Wear,Mobile Web,view,,
U100148,2025-08-26,Ethnic Wear,Mobile App,view,,
U100148,2025-08-18,Kids,Mobile Web,view,,
U100148,2025-08-18,Kids,Mobile Web,add_to_cart,,
U100149,2025-07-08,Accessories,Mobile App,view,,
U100149,2025-09-10,Beauty,Mobile Web,view,,
U100149,2025-03-28,Ethnic Wear,Mobile Web,view,,
U100149,2025-08-01,Ethnic Wear,Mobile Web,view,,
U100149,2025-08-01,Ethnic Wear,Mobile Web,add_to_cart,,
U100149,2025-10-20,Beauty,Desktop,view,,
U100149,2025-10-20,Beauty,Desktop,add_to_cart,,
U100149,2025-10-20,Beauty,Desktop,checkout,,
U100149,2025-10-20,Beauty,Desktop,purchase,1911.58,0.0
U100149,2025-06-28,Beauty,Mobile Web,view,,
U100149,2025-06-26,Accessories,Mobile App,view,,
U100150,2025-07-24,Beauty,Mobile App,view,,
U100150,2025-05-05,Accessories,Mobile App,view,,
U100150,2025-05-05,Accessories,Mobile App,add_to_cart,,
U100151,2025-02-20,Accessories,Mobile App,view,,
U100151,2025-12-09,Ethnic Wear,Mobile App,view,,
U100151,2025-12-01,Footwear,Mobile App,view,,
U100151,2025-12-01,Footwear,Mobile App,add_to_cart,,
U100151,2025-09-18,Beauty,Mobile App,view,,
U100151,2025-04-22,Accessories,Mobile App,view,,
U100152,2025-11-04,Accessories,Mobile App,view,,
U100152,2025-07-31,Footwear,Mobile App,view,,
U100152,2025-10-20,Kids,Mobile App,view,,
U100152,2025-10-05,Footwear,Mobile App,view,,
U100152,2025-06-18,Kids,Mobile App,view,,
U100153,2025-11-24,Ethnic Wear,Mobile App,view,,
U100153,2025-12-19,Footwear,Mobile App,view,,
U100153,2025-12-19,Footwear,Mobile App,add_to_cart,,
U100154,2025-09-06,Accessories,Mobile App,view,,
U100154,2025-10-03,Footwear,Mobile App,view,,
U100154,2025-07-27,Western Wear,Mobile App,view,,
U100154,2025-07-27,Western Wear,Mobile App,add_to_cart,,
U100154,2025-07-09,Western Wear,Mobile App,view,,
U100154,2025-09-16,Ethnic Wear,Mobile App,view,,
U100155,2025-12-11,Beauty,Mobile Web,view,,
U100155,2025-10-01,Kids,Mobile App,view,,
U100155,2025-10-01,Kids,Mobile App,add_to_cart,,
U100155,2025-10-01,Kids,Mobile App,checkout,,
U100155,2025-10-01,Kids,Mobile App,purchase,1721.36,1.0
U100155,2025-09-01,Beauty,Mobile Web,view,,
U100156,2025-04-05,Footwear,Mobile App,view,,
U100156,2025-04-05,Footwear,Mobile App,add_to_cart,,
U100156,2025-11-06,Ethnic Wear,Mobile App,view,,
U100157,2025-12-26,Ethnic Wear,Mobile App,view,,
U100157,2025-10-23,Western Wear,Desktop,view,,
U100157,2025-11-16,Accessories,Mobile App,view,,
U100157,2025-11-03,Ethnic Wear,Mobile App,view,,
U100157,2025-12-08,Footwear,Desktop,view,,
U100157,2025-11-30,Accessories,Mobile App,view,,
U100158,2025-05-26,Footwear,Mobile App,view,,
U100158,2025-04-21,Footwear,Mobile App,view,,
U100158,2025-04-21,Footwear,Mobile App,add_to_cart,,
U100158,2025-08-11,Accessories,Mobile App,view,,
U100159,2025-10-07,Ethnic Wear,Mobile App,view,,
U100159,2025-10-07,Ethnic Wear,Mobile App,add_to_cart,,
U100159,2025-10-07,Ethnic Wear,Mobile App,checkout,,
U100159,2025-10-07,Ethnic Wear,Mobile App,purchase,1303.85,1.0
U100159,2025-11-21,Beauty,Mobile App,view,,
U100159,2025-11-21,Beauty,Mobile App,add_to_cart,,
U100160,2025-08-11,Footwear,Mobile App,view,,
U100160,2025-10-11,Ethnic Wear,Mobile Web,view,,
U100160,2025-03-03,Kids,Mobile App,view,,
U100161,2025-08-29,Accessories,Mobile App,view,,
U100161,2025-04-10,Ethnic Wear,Desktop,view,,
U100161,2025-04-18,Accessories,Mobile App,view,,
U100161,2025-04-18,Accessories,Mobile App,add_to_cart,,
U100161,2025-04-18,Accessories,Mobile App,checkout,,
U100161,2025-04-18,Accessories,Mobile App,purchase,1476.26,0.0
U100161,2025-10-20,Ethnic Wear,Mobile App,view,,
U100161,2025-10-20,Ethnic Wear,Mobile App,add_to_cart,,
U100163,2025-11-09,Beauty,Mobile Web,view,,
U100163,2025-11-09,Beauty,Mobile Web,add_to_cart,,
U100163,2025-11-09,Beauty,Mobile Web,checkout,,
U100163,2025-11-09,Beauty,Mobile Web,purchase,1216.3,0.0
U100164,2025-04-20,Western Wear,Mobile App,view,,
U100164,2025-11-20,Beauty,Desktop,view,,
U100164,2025-11-20,Beauty,Desktop,add_to_cart,,
U100164,2025-11-20,Beauty,Desktop,checkout,,
U100164,2025-05-23,Ethnic Wear,Mobile App,view,,
U100164,2025-08-16,Footwear,Mobile App,view,,
U100164,2025-08-16,Footwear,Mobile App,add_to_cart,,
U100164,2025-08-16,Footwear,Mobile App,checkout,,
U100164,2025-08-16,Footwear,Mobile App,purchase,4766.51,0.0
U100165,2025-08-14,Beauty,Desktop,view,,
U100165,2025-08-13,Western Wear,Desktop,view,,
U100165,2025-08-01,Beauty,Mobile App,view,,
U100165,2025-08-01,Beauty,Mobile App,add_to_cart,,
U100165,2025-08-01,Beauty,Mobile App,checkout,,
U100165,2025-08-01,Beauty,Mobile App,purchase,2197.88,0.0
U100166,2025-04-19,Ethnic Wear,Desktop,view,,
U100166,2025-07-03,Accessories,Mobile App,view,,
U100166,2025-07-03,Accessories,Mobile App,add_to_cart,,
U100166,2025-10-31,Footwear,Mobile App,view,,
U100166,2025-02-14,Ethnic Wear,Mobile App,view,,
U100166,2025-02-14,Ethnic Wear,Mobile App,add_to_cart,,
U100166,2025-10-30,Kids,Mobile Web,view,,
U100167,2025-12-09,Western Wear,Mobile Web,view,,
U100167,2025-12-09,Western Wear,Mobile Web,add_to_cart,,
U100167,2025-12-23,Footwear,Mobile App,view,,
U100167,2025-12-28,Western Wear,Mobile App,view,,
U100167,2025-12-30,Western Wear,Mobile Web,view,,
U100167,2025-12-16,Western Wear,Mobile App,view,,
U100167,2025-12-16,Western Wear,Mobile App,add_to_cart,,
U100168,2025-11-18,Beauty,Mobile App,view,,
U100168,2025-11-18,Beauty,Mobile App,add_to_cart,,
U100169,2025-11-29,Ethnic Wear,Mobile App,view,,
U100169,2025-12-22,Western Wear,Mobile App,view,,
U100170,2025-12-21,Western Wear,Mobile Web,view,,
U100170,2025-09-27,Ethnic Wear,Desktop,view,,
U100170,2025-09-27,Ethnic Wear,Desktop,add_to_cart,,
U100170,2025-06-25,Ethnic Wear,Mobile App,view,,
U100170,2025-05-12,Kids,Mobile App,view,,
U100170,2025-06-14,Beauty,Desktop,view,,
U100170,2025-05-30,Footwear,Mobile Web,view,,
U100170,2025-05-30,Footwear,Mobile Web,add_to_cart,,
U100170,2025-12-07,Footwear,Mobile App,view,,
U100170,2025-06-22,Kids,Mobile App,view,,
U100170,2025-06-22,Kids,Mobile App,add_to_cart,,
U100170,2025-06-22,Kids,Mobile App,checkout,,
U100171,2025-12-27,Western Wear,Mobile App,view,,
U100171,2025-12-28,Footwear,Mobile App,view,,
U100171,2025-12-16,Beauty,Mobile App,view,,
U100171,2025-12-16,Beauty,Mobile App,add_to_cart,,
U100171,2025-12-16,Beauty,Mobile App,checkout,,
U100171,2025-12-16,Beauty,Mobile App,purchase,2846.21,0.0
U100171,2025-12-31,Ethnic Wear,Desktop,view,,
U100171,2025-12-31,Ethnic Wear,Desktop,add_to_cart,,
U100171,2025-12-31,Ethnic Wear,Desktop,checkout,,
U100171,2025-12-31,Ethnic Wear,Desktop,purchase,1065.05,0.0
U100172,2025-08-27,Footwear,Mobile App,view,,
U100172,2025-08-27,Footwear,Mobile App,add_to_cart,,
U100172,2025-08-26,Western Wear,Mobile Web,view,,
U100172,2025-11-17,Beauty,Desktop,view,,
U100172,2025-11-17,Beauty,Desktop,add_to_cart,,
U100172,2025-11-17,Beauty,Desktop,checkout,,
U100173,2025-12-11,Ethnic Wear,Mobile App,view,,
U100173,2025-12-11,Ethnic Wear,Mobile App,add_to_cart,,
U100173,2025-12-11,Ethnic Wear,Mobile App,checkout,,
U100173,2025-12-30,Footwear,Mobile App,view,,
U100174,2025-12-17,Accessories,Mobile App,view,,
U100174,2025-12-17,Accessories,Mobile App,add_to_cart,,
U100174,2025-12-17,Accessories,Mobile App,checkout,,
U100175,2025-10-15,Footwear,Mobile App,view,,
U100175,2025-10-15,Footwear,Mobile App,add_to_cart,,
U100175,2025-10-15,Footwear,Mobile App,checkout,,
U100175,2025-10-15,Footwear,Mobile App,purchase,1711.49,0.0
U100175,2025-10-31,Western Wear,Mobile Web,view,,
U100175,2025-12-17,Kids,Mobile Web,view,,
U100175,2025-12-03,Western Wear,Mobile App,view,,
U100175,2025-12-15,Ethnic Wear,Mobile App,view,,
U100175,2025-10-20,Kids,Mobile Web,view,,
U100175,2025-12-06,Beauty,Mobile App,view,,
U100175,2025-12-06,Beauty,Mobile App,add_to_cart,,
