user_id,signup_date,region,device_pref,acquisition_channel,signup_month
U100469,2025-04-04,West,Mobile App,Organic Search,2025-04
U100470,2025-08-26,East,Mobile App,Paid Social,2025-08
U100471,2025-07-23,North,Mobile App,Organic Search,2025-07
U100472,2025-08-06,East,Mobile App,Organic Search,2025-08
U100473,2025-12-07,North,Mobile App,Referral,2025-12
U100474,2025-02-08,North,Mobile App,Paid Social,2025-02
U100475,2025-04-10,South,Desktop,Organic Search,2025-04
U100476,2025-10-16,West,Mobile App,Paid Social,2025-10
U100477,2025-09-11,North,Desktop,Organic Search,2025-09
U100478,2025-08-10,East,Mobile App,Referral,2025-08
U100479,2025-12-23,North,Mobile App,Influencer,2025-12
U100480,2025-01-23,East,Mobile App,Organic Search,2025-01
U100481,2025-09-07,South,Mobile Web,Organic Search,2025-09
U100482,2025-01-10,East,Mobile App,Paid Social,2025-01
U100483,2025-09-03,North,Mobile Web,Paid Social,2025-09
U100484,2025-11-21,East,Mobile Web,Paid Social,2025-11
U100485,2025-04-10,West,Mobile Web,Paid Social,2025-04
U100486,2025-10-17,East,Mobile Web,Paid Social,2025-10
U100487,2025-06-29,South,Mobile Web,Email/Push,2025-06
U100488,2025-08-11,West,Mobile Web,Referral,2025-08
U100489,2025-09-07,North,Mobile App,Paid Social,2025-09
U100490,2025-05-27,East,Mobile Web,Paid Social,2025-05
U100491,2025-04-06,West,Desktop,Organic Search,2025-04
U100492,2025-09-14,North,Mobile App,Paid Social,2025-09
U100493,2025-11-21,South,Desktop,Paid Social,2025-11
U100494,2025-01-04,North,Mobile App,Organic Search,2025-01
U100495,2025-01-16,South,Mobile App,Influencer,2025-01
U100496,2025-10-07,East,Mobile App,Organic Search,2025-10
U100497,2025-12-02,South,Mobile App,Organic Search,2025-12
U100498,2025-09-04,South,Mobile Web,Influencer,2025-09
U100499,2025-09-15,North,Desktop,Paid Social,2025-09
U100500,2025-06-09,South,Mobile Web,Paid Social,2025-06
U100501,2025-12-06,North,Desktop,Organic Search,2025-12
U100502,2025-06-01,West,Mobile App,Referral,2025-06
U100503,2025-06-27,North,Mobile App,Organic Search,2025-06
U100504,2025-06-12,West,Mobile App,Paid Social,2025-06
U100505,2025-02-02,South,Mobile Web,Email/Push,2025-02
U100506,2025-06-28,South,Mobile App,Paid Social,2025-06
U100507,2025-04-11,East,Desktop,Influencer,2025-04
U100508,2025-09-25,South,Mobile App,Influencer,2025-09
U100509,2025-11-19,South,Desktop,Organic Search,2025-11
U100510,2025-03-06,North,Mobile App,Influencer,2025-03
U100511,2025-06-17,South,Mobile App,Referral,2025-06
U100512,2025-11-26,North,Mobile Web,Influencer,2025-11
U100513,2025-02-12,North,Mobile Web,Paid Social,2025-02
U100514,2025-02-13,South,Mobile App,Email/Push,2025-02
U100515,2025-10-12,North,Desktop,Paid Social,2025-10
U100516,2025-01-12,North,Desktop,Influencer,2025-01
U100517,2025-04-05,North,Mobile App,Organic Search,2025-04
U100518,2025-10-29,North,Mobile App,Paid Social,2025-10
U100519,2025-09-10,North,Mobile App,Paid Social,2025-09
U100520,2025-08-30,West,Mobile App,Organic Search,2025-08
U100521,2025-02-04,North,Mobile Web,Organic Search,2025-02
U100522,2025-08-03,East,Mobile App,Paid Social,2025-08
U100523,2025-12-03,North,Mobile Web,Paid Social,2025-12
U100524,2025-03-31,West,Mobile App,Organic Search,2025-03
U100525,2025-09-21,North,Mobile App,Organic Search,2025-09
U100526,2025-04-03,West,Mobile App,Organic Search,2025-04
U100527,2025-03-31,East,Mobile App,Influencer,2025-03
U100528,2025-04-25,North,Mobile App,Organic Search,2025-04
U100529,2025-04-15,West,Mobile App,Paid Social,2025-04
U100530,2025-07-15,South,Desktop,Organic Search,2025-07
U100531,2025-11-10,North,Mobile App,Influencer,2025-11
U100532,2025-04-24,East,Mobile App,Paid Social,2025-04
U100533,2025-03-16,West,Mobile App,Organic Search,2025-03
U100534,2025-08-05,South,Mobile App,Organic Search,2025-08
U100535,2025-10-04,South,Mobile App,Email/Push,2025-10
U100536,2025-09-06,West,Mobile Web,Organic Search,2025-09
U100537,2025-06-13,East,Mobile App,Referral,2025-06
U100538,2025-12-23,West,Desktop,Paid Social,2025-12
U100539,2025-07-11,East,Mobile App,Influencer,2025-07
U100540,2025-08-15,North,Desktop,Paid Social,2025-08
U100541,2025-06-26,West,Desktop,Organic Search,2025-06
U100542,2025-04-09,North,Mobile App,Organic Search,2025-04
U100543,2025-02-05,North,Mobile App,Email/Push,2025-02
U100544,2025-04-06,South,Mobile App,Paid Social,2025-04
U100545,2025-06-01,South,Mobile Web,Paid Social,2025-06
U100546,2025-05-31,North,Desktop,Referral,2025-05
U100547,2025-07-09,West,Mobile App,Organic Search,2025-07
U100548,2025-08-12,South,Mobile App,Paid Social,2025-08
U100549,2025-02-06,South,Mobile Web,Paid Social,2025-02
U100550,2025-09-25,West,Desktop,Organic Search,2025-09
U100551,2025-07-02,South,Mobile Web,Organic Search,2025-07
U100552,2025-01-13,North,Desktop,Influencer,2025-01
U100553,2025-10-06,North,Mobile App,Paid Social,2025-10
U100554,2025-08-05,West,Mobile Web,Influencer,2025-08
U100555,2025-12-21,North,Mobile Web,Organic Search,2025-12
U100556,2025-12-27,South,Mobile Web,Paid Social,2025-12
U100557,2025-10-13,South,Mobile App,Organic Search,2025-10
U100558,2025-09-30,South,Mobile App,Referral,2025-09
U100559,2025-03-03,North,Mobile App,Paid Social,2025-03
U100560,2025-03-25,South,Mobile App,Referral,2025-03
U100561,2025-08-05,South,Mobile App,Influencer,2025-08
U100562,2025-12-08,West,Mobile Web,Paid Social,2025-12
U100563,2025-07-06,North,Mobile App,Paid Social,2025-07
U100564,2025-01-19,South,Mobile App,Paid Social,2025-01
U100565,2025-06-26,South,Mobile Web,Influencer,2025-06
U100566,2025-04-10,South,Desktop,Paid Social,2025-04
U100567,2025-08-21,East,Mobile App,Influencer,2025-08
U100568,2025-03-17,North,Mobile App,Organic Search,2025-03
U100569,2025-09-22,North,Desktop,Influencer,2025-09
U100570,2025-10-11,East,Desktop,Organic Search,2025-10
U100571,2025-07-25,South,Mobile App,Paid Social,2025-07
U100572,2025-08-11,South,Mobile App,Influencer,2025-08
U100573,2025-02-21,North,Mobile App,Referral,2025-02
U100574,2025-12-05,North,Mobile Web,Organic Search,2025-12
U100575,2025-05-24,North,Mobile App,Referral,2025-05
U100576,2025-03-10,North,Mobile App,Organic Search,2025-03
U100577,2025-04-09,South,Mobile App,Organic Search,2025-04
U100578,2025-01-25,West,Desktop,Organic Search,2025-01
U100579,2025-02-22,South,Mobile App,Paid Social,2025-02
U100580,2025-05-31,South,Mobile App,Email/Push,2025-05
U100581,2025-05-24,North,Desktop,Organic Search,2025-05
U100582,2025-02-26,South,Mobile App,Paid Social,2025-02
U100583,2025-02-08,North,Mobile App,Organic Search,2025-02
U100584,2025-04-19,West,Mobile Web,Paid Social,2025-04
U100585,2025-06-30,East,Mobile App,Paid Social,2025-06
U100586,2025-02-11,West,Mobile Web,Organic Search,2025-02
U100587,2025-07-05,West,Mobile App,Organic Search,2025-07
U100588,2025-08-11,South,Mobile App,Email/Push,2025-08
U100589,2025-05-02,South,Desktop,Email/Push,2025-05
U100590,2025-05-13,North,Mobile App,Paid Social,2025-05
U100591,2025-06-12,South,Mobile Web,Organic Search,2025-06
U100592,2025-08-03,West,Mobile App,Influencer,2025-08
U100593,2025-08-09,North,Mobile App,Paid Social,2025-08
U100594,2025-08-23,West,Mobile Web,Referral,2025-08
U100595,2025-11-27,South,Mobile App,Influencer,2025-11
U100596,2025-05-26,West,Mobile App,Referral,2025-05
U100597,2025-08-27,West,Mobile App,Paid Social,2025-08
U100598,2025-03-17,East,Mobile App,Email/Push,2025-03
U100599,2025-01-09,East,Mobile Web,Influencer,2025-01
U100600,2025-03-15,South,Mobile Web,Referral,2025-03
U100601,2025-09-10,West,Mobile Web,Organic Search,2025-09
U100602,2025-08-18,West,Mobile Web,Influencer,2025-08
U100603,2025-01-07,East,Mobile App,Paid Social,2025-01
U100604,2025-06-23,East,Mobile App,Paid Social,2025-06
U100605,2025-05-21,East,Mobile Web,Organic Search,2025-05
U100606,2025-06-17,West,Mobile App,Email/Push,2025-06
U100607,2025-06-19,South,Mobile App,Influencer,2025-06
U100608,2025-10-10,West,Desktop,Referral,2025-10
U100609,2025-05-02,South,Mobile App,Organic Search,2025-05
U100610,2025-07-13,North,Mobile App,Paid Social,2025-07
U100611,2025-01-05,South,Mobile App,Influencer,2025-01
U100612,2025-01-29,South,Mobile Web,Organic Search,2025-01
U100613,2025-06-14,North,Mobile App,Influencer,2025-06
U100614,2025-12-05,North,Mobile App,Organic Search,2025-12
U100615,2025-05-16,South,Desktop,Referral,2025-05
U100616,2025-11-17,North,Mobile Web,Influencer,2025-11
U100617,2025-12-08,South,Mobile Web,Organic Search,2025-12
U100618,2025-05-25,East,Mobile App,Paid Social,2025-05
U100619,2025-11-23,West,Mobile App,Paid Social,2025-11
U100620,2025-08-05,East,Mobile App,Influencer,2025-08
U100621,2025-10-28,West,Mobile App,Referral,2025-10
U100622,2025-05-12,East,Mobile App,Referral,2025-05
U100623,2025-10-19,South,Mobile App,Paid Social,2025-10
U100624,2025-03-11,East,Mobile App,Referral,2025-03
U100625,2025-09-09,East,Mobile Web,Referral,2025-09
U100626,2025-10-02,South,Mobile Web,Paid Social,2025-10
U100627,2025-12-30,North,Mobile App,Email/Push,2025-12
U100628,2025-07-01,East,Mobile App,Organic Search,2025-07
U100629,2025-06-16,North,Mobile App,Paid Social,2025-06
U100630,2025-04-01,East,Mobile App,Organic Search,2025-04
U100631,2025-07-21,North,Mobile App,Paid Social,2025-07
U100632,2025-12-12,South,Mobile App,Referral,2025-12
U100633,2025-01-19,South,Desktop,Paid Social,2025-01
U100634,2025-02-08,North,Mobile Web,Influencer,2025-02
U100635,2025-05-06,South,Mobile Web,Organic Search,2025-05
U100636,2025-06-22,East,Desktop,Organic Search,2025-06
U100637,2025-05-21,West,Mobile Web,Referral,2025-05
U100638,2025-08-30,West,Mobile Web,Influencer,2025-08
U100639,2025-08-08,South,Mobile App,Paid Social,2025-08
U100640,2025-05-06,East,Mobile App,Email/Push,2025-05
U100641,2025-02-27,South,Mobile Web,Referral,2025-02
U100642,2025-05-28,South,Mobile App,Paid Social,2025-05
U100643,2025-11-13,North,Mobile Web,Organic Search,2025-11
U100644,2025-12-27,South,Desktop,Organic Search,2025-12
U100645,2025-01-01,South,Mobile Web,Influencer,2025-01
U100646,2025-12-14,North,Mobile App,Paid Social,2025-12
U100647,2025-07-09,East,Mobile App,Paid Social,2025-07
U100648,2025-07-10,East,Mobile Web,Paid Social,2025-07
U100649,2025-11-08,South,Desktop,Paid Social,2025-11
U100650,2025-04-27,North,Mobile App,Referral,2025-04
U100651,2025-05-14,South,Mobile Web,Referral,2025-05
U100652,2025-02-27,South,Desktop,Paid Social,2025-02
U100653,2025-02-13,East,Mobile App,Paid Social,2025-02
U100654,2025-06-22,South,Mobile Web,Organic Search,2025-06
U100655,2025-06-09,East,Mobile App,Referral,2025-06
U100656,2025-06-22,West,Mobile App,Influencer,2025-06
U100657,2025-11-13,North,Mobile App,Paid Social,2025-11
U100658,2025-10-30,West,Mobile Web,Paid Social,2025-10
U100659,2025-05-29,South,Mobile Web,Organic Search,2025-05
U100660,2025-03-21,North,Mobile App,Influencer,2025-03
U100661,2025-08-01,South,Desktop,Organic Search,2025-08
U100662,2025-07-22,North,Mobile Web,Paid Social,2025-07
U100663,2025-09-09,North,Mobile Web,Organic Search,2025-09
U100664,2025-08-17,South,Mobile App,Organic Search,2025-08
U100665,2025-06-13,East,Mobile App,Referral,2025-06
U100666,2025-08-15,West,Mobile App,Paid Social,2025-08
U100667,2025-05-27,East,Desktop,Organic Search,2025-05
U100668,2025-01-20,North,Mobile App,Referral,2025-01
U100669,2025-02-16,East,Desktop,Paid Social,2025-02
U100670,2025-08-21,East,Mobile Web,Organic Search,2025-08
U100671,2025-11-01,West,Mobile Web,Organic Search,2025-11
U100672,2025-01-14,West,Mobile Web,Referral,2025-01
U100673,2025-05-23,West,Mobile App,Paid Social,2025-05
U100674,2025-01-01,South,Mobile Web,Influencer,2025-01
U100675,2025-02-23,East,Mobile App,Paid Social,2025-02
U100676,2025-09-16,North,Mobile Web,Paid Social,2025-09
U100677,2025-05-24,West,Mobile Web,Influencer,2025-05
U100678,2025-01-12,North,Mobile Web,Influencer,2025-01
U100679,2025-11-26,North,Mobile Web,Paid Social,2025-11
U100680,2025-08-12,North,Mobile App,Influencer,2025-08
U100681,2025-09-29,East,Mobile App,Paid Social,2025-09
U100682,2025-12-24,South,Mobile Web,Organic Search,2025-12
U100683,2025-06-05,South,Mobile App,Paid Social,2025-06
U100684,2025-01-08,West,Mobile App,Organic Search,2025-01
U100685,2025-05-02,West,Mobile App,Organic Search,2025-05
U100686,2025-12-14,South,Mobile App,Organic Search,2025-12
U100687,2025-06-13,North,Mobile App,Organic Search,2025-06
U100688,2025-03-31,West,Mobile Web,Organic Search,2025-03
U100689,2025-05-16,West,Mobile App,Email/Push,2025-05
U100690,2025-07-05,South,Mobile App,Paid Social,2025-07
U100691,2025-11-12,East,Desktop,Paid Social,2025-11
U100692,2025-06-27,North,Mobile App,Referral,2025-06
U100693,2025-01-28,West,Mobile App,Paid Social,2025-01
U100694,2025-08-08,East,Mobile Web,Organic Search,2025-08
U100695,2025-12-23,South,Mobile Web,Organic Search,2025-12
U100696,2025-02-10,North,Mobile App,Paid Social,2025-02
U100697,2025-08-16,West,Desktop,Email/Push,2025-08
U100698,2025-07-11,East,Desktop,Paid Social,2025-07
U100699,2025-05-25,North,Mobile App,Paid Social,2025-05
U100700,2025-07-20,East,Mobile App,Paid Social,2025-07
U100701,2025-07-31,East,Mobile Web,Paid Social,2025-07
U100702,2025-08-08,South,Mobile App,Organic Search,2025-08
U100703,2025-08-28,East,Mobile App,Referral,2025-08
U100704,2025-02-15,South,Mobile Web,Referral,2025-02
U100705,2025-02-04,West,Mobile App,Influencer,2025-02
U100706,2025-09-10,North,Mobile App,Paid Social,2025-09
U100707,2025-03-23,North,Mobile App,Paid Social,2025-03
U100708,2025-09-13,North,Mobile Web,Email/Push,2025-09
U100709,2025-07-16,East,Mobile App,Paid Social,2025-07
U100710,2025-10-30,East,Mobile App,Email/Push,2025-10
U100711,2025-01-10,West,Mobile App,Influencer,2025-01
U100712,2025-11-08,East,Mobile App,Influencer,2025-11
U100713,2025-10-13,South,Desktop,Organic Search,2025-10
U100714,2025-08-30,West,Desktop,Paid Social,2025-08
U100715,2025-09-08,North,Mobile App,Organic Search,2025-09
U100716,2025-01-05,West,Mobile Web,Referral,2025-01
U100717,2025-04-29,South,Mobile Web,Paid Social,2025-04
U100718,2025-10-16,East,Mobile Web,Influencer,2025-10
U100719,2025-03-06,East,Mobile App,Paid Social,2025-03
U100720,2025-05-26,East,Mobile App,Organic Search,2025-05
U100721,2025-08-12,North,Mobile Web,Influencer,2025-08
U100722,2025-08-27,South,Mobile App,Paid Social,2025-08
U100723,2025-06-26,South,Mobile App,Paid Social,2025-06
U100724,2025-09-24,West,Mobile App,Paid Social,2025-09
U100725,2025-12-07,South,Desktop,Paid Social,2025-12
U100726,2025-10-09,West,Mobile App,Paid Social,2025-10
U100727,2025-03-04,South,Mobile Web,Paid Social,2025-03
U100728,2025-08-05,South,Mobile App,Paid Social,2025-08
U100729,2025-12-08,West,Desktop,Influencer,2025-12
U100730,2025-11-11,South,Mobile App,Influencer,2025-11
U100731,2025-10-10,West,Mobile App,Organic Search,2025-10
U100732,2025-06-26,East,Mobile App,Paid Social,2025-06
U100733,2025-04-08,South,Mobile App,Paid Social,2025-04
U100734,2025-04-15,North,Mobile App,Referral,2025-04
U100735,2025-04-09,South,Mobile App,Referral,2025-04
U100736,2025-11-07,South,Mobile Web,Email/Push,2025-11
U100737,2025-01-06,East,Mobile App,Paid Social,2025-01
U100738,2025-07-16,North,Mobile Web,Referral,2025-07
U100739,2025-12-17,North,Mobile App,Organic Search,2025-12
U100740,2025-05-13,North,Mobile App,Influencer,2025-05
U100741,2025-12-24,North,Mobile App,Organic Search,2025-12
U100742,2025-09-16,South,Mobile App,Organic Search,2025-09
U100743,2025-01-23,West,Mobile App,Referral,2025-01
U100744,2025-02-22,East,Mobile App,Influencer,2025-02
U100745,2025-06-14,East,Mobile Web,Paid Social,2025-06
U100746,2025-07-21,West,Mobile Web,Paid Social,2025-07
U100747,2025-03-24,North,Mobile App,Organic Search,2025-03
U100748,2025-05-25,West,Mobile App,Paid Social,2025-05
U100749,2025-03-26,North,Mobile App,Organic Search,2025-03
U100750,2025-03-19,South,Mobile App,Email/Push,2025-03
U100751,2025-01-01,South,Mobile Web,Organic Search,2025-01
U100752,2025-02-20,North,Mobile App,Referral,2025-02
U100753,2025-06-22,East,Mobile App,Referral,2025-06
U100754,2025-07-24,South,Mobile App,Influencer,2025-07
U100755,2025-09-17,West,Mobile App,Email/Push,2025-09
U100756,2025-10-15,South,Mobile App,Referral,2025-10
U100757,2025-02-03,North,Mobile App,Organic Search,2025-02
U100758,2025-12-14,East,Mobile App,Paid Social,2025-12
U100759,2025-04-05,North,Mobile App,Organic Search,2025-04
U100760,2025-03-13,South,Mobile App,Paid Social,2025-03
U100761,2025-02-08,North,Mobile Web,Paid Social,2025-02
U100762,2025-06-03,East,Mobile App,Referral,2025-06
U100763,2025-09-07,East,Mobile App,Organic Search,2025-09
U100764,2025-06-11,South,Mobile App,Paid Social,2025-06
U100765,2025-04-28,West,Mobile App,Email/Push,2025-04
U100766,2025-09-16,West,Mobile App,Organic Search,2025-09
U100767,2025-11-02,East,Mobile Web,Organic Search,2025-11
U100768,2025-09-25,East,Desktop,Referral,2025-09
U100769,2025-02-23,North,Mobile App,Organic Search,2025-02
U100770,2025-08-24,East,Mobile Web,Paid Social,2025-08
U100771,2025-08-10,North,Mobile App,Influencer,2025-08
U100772,2025-09-08,North,Mobile App,Paid Social,2025-09
U100773,2025-11-09,West,Desktop,Organic Search,2025-11
U100774,2025-04-22,East,Mobile Web,Paid Social,2025-04
U100775,2025-09-12,South,Desktop,Organic Search,2025-09
U100776,2025-10-30,South,Mobile App,Paid Social,2025-10
U100777,2025-07-26,East,Mobile App,Influencer,2025-07
U100778,2025-08-17,North,Mobile App,Paid Social,2025-08
U100779,2025-12-07,North,Mobile Web,Influencer,2025-12
U100780,2025-03-07,North,Mobile App,Influencer,2025-03
U100781,2025-03-16,South,Desktop,Organic Search,2025-03
U100782,2025-04-13,East,Mobile App,Organic Search,2025-04
U100783,2025-07-11,North,Mobile App,Referral,2025-07
U100784,2025-09-09,East,Mobile App,Paid Social,2025-09
U100785,2025-08-14,North,Mobile Web,Paid Social,2025-08
U100786,2025-10-21,East,Mobile App,Paid Social,2025-10
U100787,2025-11-02,West,Desktop,Organic Search,2025-11
U100788,2025-04-08,East,Mobile App,Paid Social,2025-04
U100789,2025-12-04,West,Mobile App,Paid Social,2025-12
U100790,2025-10-13,West,Desktop,Referral,2025-10
U100791,2025-12-01,South,Desktop,Paid Social,2025-12
U100792,2025-12-13,East,Mobile Web,Paid Social,2025-12
U100793,2025-11-04,West,Desktop,Email/Push,2025-11
U100794,2025-09-06,South,Mobile Web,Referral,2025-09
U100795,2025-06-15,North,Desktop,Paid Social,2025-06
U100796,2025-12-01,West,Mobile App,Paid Social,2025-12
U100797,2025-01-30,East,Mobile Web,Organic Search,2025-01
U100798,2025-09-04,North,Mobile Web,Paid Social,2025-09
U100799,2025-04-16,South,Mobile App,Email/Push,2025-04
U100800,2025-02-20,West,Mobile App,Referral,2025-02
U100801,2025-03-22,South,Mobile App,Email/Push,2025-03
U100802,2025-05-13,East,Mobile Web,Influencer,2025-05
U100803,2025-10-12,East,Mobile App,Organic Search,2025-10
U100804,2025-05-18,East,Mobile Web,Referral,2025-05
U100805,2025-07-03,South,Mobile App,Influencer,2025-07
U100806,2025-11-26,East,Mobile App,Organic Search,2025-11
U100807,2025-09-30,East,Desktop,Paid Social,2025-09
U100808,2025-12-06,East,Mobile App,Organic Search,2025-12
U100809,2025-03-10,South,Mobile App,Paid Social,2025-03
U100810,2025-02-03,South,Mobile App,Referral,2025-02
